Lake,Year,Alk/Acid,Tot-P,WaterTemp,LakeYear,BelowLN,Size,Richness,Latfix,DCA1,DCA2
Skärgölen,2007,0.164,6,15.25,Skärgölen 2007,YES,0.181,46,58.76311167,0.040592814,-0.281856525
Skärgölen,2008,0.163,5,14.1,Skärgölen 2008,YES,0.181,58,58.76311167,0.286317255,-0.965668754
Skärgölen,2009,0.163,7,11.9,Skärgölen 2009,YES,0.181,41,58.76311167,0.106062153,-0.532767313
Skärgölen,2010,0.1615,7,13.8,Skärgölen 2010,YES,0.181,54,58.76311167,0.119103899,-0.306330155
Skärgölen,2011,0.1545,5,15.15,Skärgölen 2011,YES,0.181,45,58.76311167,0.037944076,-0.005960079
Skärgölen,2012,0.154,7.5,14.285,Skärgölen 2012,YES,0.181,57,58.76311167,-0.346718332,-0.457444183
Skärgölen,2013,0.152,7,14.57,Skärgölen 2013,YES,0.181,37,58.76311167,-0.198829077,-0.059671742
Skärgölen,2014,0.164,8.45,13.725,Skärgölen 2014,YES,0.181,46,58.76311167,0.078734139,-0.118000801
Skärgölen,2015,0.1685,7.05,15.485,Skärgölen 2015,YES,0.181,55,58.76311167,0.047877909,-0.69605336
Skärgölen,2016,0.192,8.25,10.92,Skärgölen 2016,YES,0.181,41,58.76311167,-0.040790503,-0.731715358
Skärgölen,2017,0.1965,7.05,14.7,Skärgölen 2017,YES,0.181,47,58.76311167,-0.051946537,-0.479981554
Skärsjön,1995,0.0825,14,15.1,Skärsjön 1995,YES,2.9754,26,57.08398532,0.50423256,-0.371145007
Skärsjön,1996,0.097,9,11.35,Skärsjön 1996,YES,2.9754,23,57.08398532,0.554646798,-0.758972777
Skärsjön,1997,0.0945,12.5,17.15,Skärsjön 1997,YES,2.9754,29,57.08398532,0.762253703,-0.359945743
Skärsjön,1998,0.089,10,14.35,Skärsjön 1998,YES,2.9754,43,57.08398532,0.388719359,-0.406836891
Skärsjön,1999,0.089,7.5,17.3,Skärsjön 1999,YES,2.9754,44,57.08398532,0.510480616,-0.611256267
Skärsjön,2000,0.0985,11,15.45,Skärsjön 2000,YES,2.9754,47,57.08398532,0.571021112,-0.540476216
Skärsjön,2001,0.0995,8,16.15,Skärsjön 2001,YES,2.9754,49,57.08398532,0.145463147,-0.634909436
Skärsjön,2002,0.102,9.5,17.75,Skärsjön 2002,YES,2.9754,42,57.08398532,0.558208784,-0.61676033
Skärsjön,2003,0.116,4,18.7,Skärsjön 2003,YES,2.9754,42,57.08398532,0.299673588,-0.389156035
Skärsjön,2004,0.113,8.5,17.3,Skärsjön 2004,YES,2.9754,40,57.08398532,0.412408222,-0.304300995
Skärsjön,2005,0.117,9.5,19.4,Skärsjön 2005,YES,2.9754,39,57.08398532,0.398041358,-0.255600761
Skärsjön,2006,0.128,10.5,22.6,Skärsjön 2006,YES,2.9754,45,57.08398532,0.765679128,-0.578579239
Skärsjön,2007,0.1,8,16.6,Skärsjön 2007,YES,2.9754,43,57.08398532,0.681469239,-0.433607133
Skärsjön,2008,0.105,10,14.2,Skärsjön 2008,YES,2.9754,38,57.08398532,0.635465019,-0.435872259
Skärsjön,2009,0.126,9,9.8,Skärsjön 2009,YES,2.9754,48,57.08398532,0.63597338,-0.500560729
Skärsjön,2010,0.1255,10.5,14.85,Skärsjön 2010,YES,2.9754,40,57.08398532,0.698325037,-0.379773355
Skärsjön,2011,0.128,8.5,22.4,Skärsjön 2011,YES,2.9754,41,57.08398532,0.181649791,-0.253680071
Skärsjön,2012,0.122666667,11.33333333,12.96666667,Skärsjön 2012,YES,2.9754,26,57.08398532,0.377249487,-0.574174928
Skärsjön,2014,0.126,8.9,16.35,Skärsjön 2014,YES,2.9754,29,57.08398532,0.036035883,-0.31324592
Skärsjön,2015,0.12,9.65,15,Skärsjön 2015,YES,2.9754,29,57.08398532,0.554036523,-0.241273993
Skärsjön,2016,0.15,8.05,15.15,Skärsjön 2016,YES,2.9754,23,57.08398532,0.658379084,-0.57652607
Skärsjön,2017,0.133,7.4,15.7,Skärsjön 2017,YES,2.9754,30,57.08398532,0.633857513,-0.354805024
St Skärsjön,1995,0.196666667,12.55555556,13.51111111,St Skärsjön 1995,YES,0.33,18,56.67118041,0.675478497,-0.694647763
St Skärsjön,1996,0.222111111,8.555555556,12.82222222,St Skärsjön 1996,YES,0.33,23,56.67118041,0.572780639,-0.783170058
St Skärsjön,1997,0.180111111,11.77777778,13.225,St Skärsjön 1997,YES,0.33,16,56.67118041,0.685416475,-0.965834021
St Skärsjön,1998,0.180222222,8.222222222,11.48888889,St Skärsjön 1998,YES,0.33,37,56.67118041,0.129009343,-0.769377949
St Skärsjön,1999,0.193444444,13.33333333,12.21111111,St Skärsjön 1999,YES,0.33,29,56.67118041,0.715916026,-0.50984321
St Skärsjön,2000,0.124333333,10.44444444,12.05555556,St Skärsjön 2000,YES,0.33,41,56.67118041,0.119418197,-0.639862041
St Skärsjön,2001,0.126333333,9.666666667,12.21111111,St Skärsjön 2001,YES,0.33,44,56.67118041,0.455678882,-0.708508766
St Skärsjön,2002,0.127666667,11.11111111,12.36666667,St Skärsjön 2002,YES,0.33,37,56.67118041,-0.021414464,-0.537167523
St Skärsjön,2003,0.16,10,12.73333333,St Skärsjön 2003,YES,0.33,29,56.67118041,0.69376115,-0.590318335
St Skärsjön,2004,0.152666667,12.22222222,12.94444444,St Skärsjön 2004,YES,0.33,27,56.67118041,1.079627039,-0.359746247
St Skärsjön,2005,0.134666667,14.8,11.91,St Skärsjön 2005,YES,0.33,35,56.67118041,0.952472805,-0.785414981
St Skärsjön,2006,0.160666667,10.22222222,12.88888889,St Skärsjön 2006,YES,0.33,34,56.67118041,0.443536492,-0.601847503
St Skärsjön,2007,0.134,6.222222222,11.72222222,St Skärsjön 2007,YES,0.33,38,56.67118041,0.769051621,-0.637804164
St Skärsjön,2008,0.152,13.44444444,13.15,St Skärsjön 2008,YES,0.33,42,56.67118041,0.623015191,-0.514226963
St Skärsjön,2009,0.173333333,13.55555556,12.35833333,St Skärsjön 2009,YES,0.33,38,56.67118041,0.130048553,-0.568114509
St Skärsjön,2010,0.183,12.11111111,11.60833333,St Skärsjön 2010,YES,0.33,31,56.67118041,4.34E-05,-0.698563967
St Skärsjön,2011,0.168333333,14,13.15833333,St Skärsjön 2011,YES,0.33,38,56.67118041,0.042931504,0.008555172
St Skärsjön,2012,0.154333333,13,12.775,St Skärsjön 2012,YES,0.33,24,56.67118041,0.715764234,-0.847906051
St Skärsjön,2013,0.16525,11.3,12.17,St Skärsjön 2013,YES,0.33,31,56.67118041,0.495353661,-0.773006889
St Skärsjön,2014,0.155,12.03333333,12.74444444,St Skärsjön 2014,YES,0.33,26,56.67118041,0.363453681,-0.226108856
St Skärsjön,2015,0.148333333,11.81111111,12.28888889,St Skärsjön 2015,YES,0.33,41,56.67118041,0.617717495,-0.413027538
St Skärsjön,2016,0.155333333,13.26666667,12.92222222,St Skärsjön 2016,YES,0.33,14,56.67118041,0.689756835,-1.044179415
St Skärsjön,2017,0.160666667,10.36666667,12.88888889,St Skärsjön 2017,YES,0.33,17,56.67118041,0.334799888,-0.778534361
St. Lummersjön,1995,0.1245,19.5,9.7,St. Lummersjön 1995,YES,0.0637,11,58.1141704,-0.254358014,0.900767457
St. Lummersjön,1996,0.14,9.5,14.85,St. Lummersjön 1996,YES,0.0637,21,58.1141704,-0.389365181,0.689361151
St. Lummersjön,1997,0.15,17.5,13.6,St. Lummersjön 1997,YES,0.0637,24,58.1141704,0.078443484,0.416106985
St. Lummersjön,1998,0.121,14,10.8,St. Lummersjön 1998,YES,0.0637,23,58.1141704,0.139844532,-0.118207897
St. Lummersjön,1999,0.132,12.5,11.6,St. Lummersjön 1999,YES,0.0637,14,58.1141704,-0.228292423,-0.766779897
St. Lummersjön,2000,0.1345,10,13.15,St. Lummersjön 2000,YES,0.0637,20,58.1141704,-0.57190496,0.491377875
St. Lummersjön,2001,0.135,10.5,12.2,St. Lummersjön 2001,YES,0.0637,15,58.1141704,-0.349217203,0.085212633
St. Lummersjön,2003,0.134,13,11.3,St. Lummersjön 2003,YES,0.0637,20,58.1141704,-0.849682033,0.22427421
St. Lummersjön,2004,0.1195,15,14.05,St. Lummersjön 2004,YES,0.0637,22,58.1141704,-0.212918282,0.530094989
St. Lummersjön,2005,0.134,15.5,12.55,St. Lummersjön 2005,YES,0.0637,18,58.1141704,-0.329295802,0.515190123
St. Lummersjön,2006,0.1455,9,14.65,St. Lummersjön 2006,YES,0.0637,9,58.1141704,-1.141989425,1.226396575
St. Lummersjön,2007,0.0885,6,11.7,St. Lummersjön 2007,YES,0.0637,13,58.1141704,-0.480389062,-0.11446555
St. Lummersjön,2008,0.1115,12,11.6,St. Lummersjön 2008,YES,0.0637,22,58.1141704,-0.684795169,0.265140318
St. Lummersjön,2009,0.144,12,11.05,St. Lummersjön 2009,YES,0.0637,27,58.1141704,-1.024451614,0.199258695
St. Lummersjön,2010,0.126666667,11.66666667,8.733333333,St. Lummersjön 2010,YES,0.0637,22,58.1141704,-0.298013135,0.446945072
St. Lummersjön,2011,0.106,11,10.95,St. Lummersjön 2011,YES,0.0637,24,58.1141704,-0.024593195,0.639004179
St. Lummersjön,2012,0.0915,12,13.85,St. Lummersjön 2012,YES,0.0637,20,58.1141704,-0.765099415,0.327031606
St. Lummersjön,2013,0.1415,11,13.45,St. Lummersjön 2013,YES,0.0637,27,58.1141704,-1.471576906,0.038893974
St. Lummersjön,2014,0.126,10.8,12.8,St. Lummersjön 2014,YES,0.0637,29,58.1141704,-0.668920888,0.510662899
St. Lummersjön,2015,0.1305,12.65,12.35,St. Lummersjön 2015,YES,0.0637,22,58.1141704,-0.82343023,0.339689426
St. Lummersjön,2016,0.154666667,9.033333333,7.066666667,St. Lummersjön 2016,YES,0.0637,31,58.1141704,-0.564087998,0.584293117
St. Lummersjön,2017,0.152,13.45,14.4,St. Lummersjön 2017,YES,0.0637,38,58.1141704,-0.591746083,0.462327568
Stora Envättern,1995,0.101444444,15.11111111,12.62222222,Stora Envättern 1995,YES,0.38,30,59.11494659,-0.408988732,-0.307058623
Stora Envättern,1996,0.111,7,12.83333333,Stora Envättern 1996,YES,0.38,26,59.11494659,-0.158425727,-0.331392311
Stora Envättern,1997,0.083777778,11.55555556,13.33333333,Stora Envättern 1997,YES,0.38,30,59.11494659,-0.042776915,-0.522560902
Stora Envättern,1998,0.094,10.44444444,12.12222222,Stora Envättern 1998,YES,0.38,42,59.11494659,-0.040937925,-0.37157737
Stora Envättern,1999,0.102777778,8.777777778,13.07777778,Stora Envättern 1999,YES,0.38,30,59.11494659,-0.45201113,-0.252903582
Stora Envättern,2000,0.054,10.77777778,12.22222222,Stora Envättern 2000,YES,0.38,32,59.11494659,-0.009066067,-0.876075186
Stora Envättern,2001,0.046666667,10.11111111,11.14444444,Stora Envättern 2001,YES,0.38,23,59.11494659,-0.010498283,-0.932085444
Stora Envättern,2002,0.048,10.66666667,12.32222222,Stora Envättern 2002,YES,0.38,37,59.11494659,-1.173247545,-0.15636956
Stora Envättern,2003,0.062666667,9.333333333,13.12222222,Stora Envättern 2003,YES,0.38,25,59.11494659,0.045801305,-0.668794741
Stora Envättern,2004,0.066666667,13.44444444,12.42222222,Stora Envättern 2004,YES,0.38,42,59.11494659,0.045227777,-0.775270893
Stora Envättern,2005,0.060666667,11.22222222,12.6,Stora Envättern 2005,YES,0.38,32,59.11494659,-0.260320832,-0.290178291
Stora Envättern,2006,0.062,9.333333333,13.81111111,Stora Envättern 2006,YES,0.38,40,59.11494659,-0.11383615,-0.497398922
Stora Envättern,2007,0.066666667,6.222222222,12.31111111,Stora Envättern 2007,YES,0.38,47,59.11494659,-0.162203134,-0.71631038
Stora Envättern,2008,0.059,10.11111111,11.73,Stora Envättern 2008,YES,0.38,36,59.11494659,-0.00857666,-0.772557995
Stora Envättern,2009,0.062333333,12.33333333,12.05454545,Stora Envättern 2009,YES,0.38,41,59.11494659,-0.105226869,-0.611213144
Stora Envättern,2010,0.058,11.33333333,11.075,Stora Envättern 2010,YES,0.38,37,59.11494659,0.057294269,-0.647700974
Stora Envättern,2011,0.065666667,12.77777778,12.43333333,Stora Envättern 2011,YES,0.38,44,59.11494659,-0.044858584,-0.424214496
Stora Envättern,2012,0.061666667,9.777777778,12.25,Stora Envättern 2012,YES,0.38,42,59.11494659,0.083755178,-0.649684362
Stora Envättern,2013,0.061666667,10.66666667,12.02222222,Stora Envättern 2013,YES,0.38,33,59.11494659,-0.118837095,-0.282020297
Stora Envättern,2014,0.062666667,10.4,12.5,Stora Envättern 2014,YES,0.38,42,59.11494659,-0.026970021,-0.380420017
Stora Envättern,2015,0.058333333,10.46666667,12.24444444,Stora Envättern 2015,YES,0.38,43,59.11494659,0.029227922,-0.630620681
Stora Envättern,2016,0.071666667,9.133333333,12.31111111,Stora Envättern 2016,YES,0.38,40,59.11494659,-0.216403976,0.237539344
Stora Envättern,2017,0.073,8.244444444,13.02222222,Stora Envättern 2017,YES,0.38,44,59.11494659,-0.269747291,-0.066681654
Stora Skärsjön,2007,0.003,18,13.55,Stora Skärsjön 2007,YES,0.2767,33,57.155893,-0.362823747,0.168803529
Stora Skärsjön,2008,0.0145,21,13.6,Stora Skärsjön 2008,YES,0.2767,32,57.155893,-0.065907875,0.646819468
Stora Skärsjön,2009,0.027,21,13.1,Stora Skärsjön 2009,YES,0.2767,35,57.155893,-0.324831453,0.328368592
Stora Skärsjön,2010,0.0115,28,13.25,Stora Skärsjön 2010,YES,0.2767,28,57.155893,-0.401247,0.157230742
Stora Skärsjön,2011,0.0195,22,14.05,Stora Skärsjön 2011,YES,0.2767,33,57.155893,-0.230754546,0.043282381
Stora Skärsjön,2012,0.013,21,15.4,Stora Skärsjön 2012,YES,0.2767,27,57.155893,-0.414119395,0.245013105
Stora Skärsjön,2013,0.0375,23,14.75,Stora Skärsjön 2013,YES,0.2767,27,57.155893,-0.37960026,0.488415897
Stora Skärsjön,2014,0.0305,18.3,14.1,Stora Skärsjön 2014,YES,0.2767,26,57.155893,0.411279854,1.538872497
Stora Skärsjön,2015,0.03,20.25,16.7,Stora Skärsjön 2015,YES,0.2767,37,57.155893,0.232643911,0.448219141
Stora Skärsjön,2016,0.0405,16.8,14.1,Stora Skärsjön 2016,YES,0.2767,33,57.155893,0.017468143,0.35160217
Stora Skärsjön,2017,0.0275,14.65,15.75,Stora Skärsjön 2017,YES,0.2767,34,57.155893,0.148596146,0.549935929
Stora Tresticklan,1995,1.00E-04,15.5,13,Stora Tresticklan 1995,YES,1.2899,7,59.02792091,-0.949741384,0.314521024
Stora Tresticklan,1996,1.00E-04,10.5,9,Stora Tresticklan 1996,YES,1.2899,13,59.02792091,-1.760355864,-0.109363643
Stora Tresticklan,1997,1.00E-04,4,14.75,Stora Tresticklan 1997,YES,1.2899,19,59.02792091,-1.138827019,-0.00582084
Stora Tresticklan,1999,1.00E-04,5,17.4,Stora Tresticklan 1999,YES,1.2899,18,59.02792091,-1.654806376,-0.068588601
Stora Tresticklan,2000,1.00E-04,5,17.4,Stora Tresticklan 2000,YES,1.2899,14,59.02792091,-0.621315434,0.962379968
Stora Tresticklan,2003,1.00E-04,6.5,14.95,Stora Tresticklan 2003,YES,1.2899,12,59.02792091,-1.581519287,-0.129660692
Stora Tresticklan,2005,1.00E-04,7.5,14.7,Stora Tresticklan 2005,YES,1.2899,21,59.02792091,-1.038236215,0.245102696
Stora Tresticklan,2007,1.00E-04,3.5,14.15,Stora Tresticklan 2007,YES,1.2899,15,59.02792091,-0.506285419,0.584353937
Stora Tresticklan,2008,1.00E-04,6,12.95,Stora Tresticklan 2008,YES,1.2899,10,59.02792091,-0.745740128,0.672689504
Stora Tresticklan,2009,1.00E-04,12.5,10.6,Stora Tresticklan 2009,YES,1.2899,13,59.02792091,-1.029218859,0.667633794
Stora Tresticklan,2011,0.0145,8,14.25,Stora Tresticklan 2011,YES,1.2899,20,59.02792091,-1.024781621,0.752052295
Stora Tresticklan,2012,0.032,2.5,14.25,Stora Tresticklan 2012,YES,1.2899,22,59.02792091,-0.815249628,0.617688773
Stora Tresticklan,2013,0.0745,3,13.25,Stora Tresticklan 2013,YES,1.2899,15,59.02792091,-0.768803501,0.72909787
Stora Tresticklan,2014,0.075,3.1,14.2,Stora Tresticklan 2014,YES,1.2899,18,59.02792091,-0.780254846,0.740176404
Stora Tresticklan,2015,0.144,3.3,14.55,Stora Tresticklan 2015,YES,1.2899,12,59.02792091,-0.86072347,0.489314
Stora Tresticklan,2016,0.053666667,2.9,9.7,Stora Tresticklan 2016,YES,1.2899,14,59.02792091,-0.980233951,0.509157367
Stora Tresticklan,2017,0.0715,3.2,13.45,Stora Tresticklan 2017,YES,1.2899,25,59.02792091,-0.901527245,0.619794991
Storasjö,1995,0.0305,26,19.3,Storasjö 1995,YES,0.35,26,56.94798765,-1.405337043,-0.087558249
Storasjö,1996,0.015,13.5,14.55,Storasjö 1996,YES,0.35,27,56.94798765,-1.044642704,0.048973445
Storasjö,1997,0.014,24,15.55,Storasjö 1997,YES,0.35,30,56.94798765,-0.966858773,0.211450783
Storasjö,1998,0.001,13.5,12.4,Storasjö 1998,YES,0.35,31,56.94798765,-1.245925103,0.319915663
Storasjö,1999,0.015,24,11.05,Storasjö 1999,YES,0.35,29,56.94798765,-0.798065651,0.269549987
Storasjö,2000,0.005,21.5,15.35,Storasjö 2000,YES,0.35,26,56.94798765,0.095224079,0.961929015
Storasjö,2001,1.00E-04,18.5,15.1,Storasjö 2001,YES,0.35,33,56.94798765,-0.680166718,-0.020852743
Storasjö,2002,0.0035,22.5,13.1,Storasjö 2002,YES,0.35,36,56.94798765,-0.976986007,0.314279341
Storasjö,2003,0.011,13,13.25,Storasjö 2003,YES,0.35,36,56.94798765,-0.90572126,0.04554015
Storasjö,2004,0.0095,14.5,15.2,Storasjö 2004,YES,0.35,34,56.94798765,-0.813766469,-0.043734807
Storasjö,2005,0.014,15.5,15.95,Storasjö 2005,YES,0.35,37,56.94798765,-0.642996407,0.230969105
Storasjö,2006,0.017,11.5,15.15,Storasjö 2006,YES,0.35,35,56.94798765,-0.774935514,0.368813217
Storasjö,2007,0.0065,10,13.4,Storasjö 2007,YES,0.35,29,56.94798765,-1.007941394,0.053729516
Storasjö,2008,0.0035,12,14.7,Storasjö 2008,YES,0.35,31,56.94798765,-0.75290177,-0.121069027
Storasjö,2009,0.01,20.5,14.25,Storasjö 2009,YES,0.35,36,56.94798765,-0.647372153,-0.288281543
Storasjö,2010,0.0095,17.5,13.55,Storasjö 2010,YES,0.35,29,56.94798765,-1.012524844,0.18176224
Storasjö,2011,0.0055,14.5,14.55,Storasjö 2011,YES,0.35,31,56.94798765,-0.359290271,-0.007562027
Storasjö,2012,0.0105,14.5,13.2,Storasjö 2012,YES,0.35,28,56.94798765,-0.894084859,-0.244248213
Storasjö,2013,0.02,19,14.9,Storasjö 2013,YES,0.35,27,56.94798765,-0.054224679,0.638547797
Storasjö,2014,0.018,14.7,12.85,Storasjö 2014,YES,0.35,29,56.94798765,-0.78705784,0.04097711
Storasjö,2015,0.0185,14.3,16.55,Storasjö 2015,YES,0.35,36,56.94798765,-0.294488889,-0.131249349
Storasjö,2016,0.0225,12.65,12.55,Storasjö 2016,YES,0.35,31,56.94798765,-0.327077446,-0.692940365
Storasjö,2017,0.0185,10.4,14.15,Storasjö 2017,YES,0.35,36,56.94798765,-0.65355356,-0.26795468
Svartsjön,2007,0.1915,10.5,12.35,Svartsjön 2007,YES,0.0734,28,58.75732859,-0.525798065,0.028872621
Svartsjön,2008,0.2265,24.5,12.3,Svartsjön 2008,YES,0.0734,20,58.75732859,-0.56454479,0.055679097
Svartsjön,2009,0.2005,29.5,10.85,Svartsjön 2009,YES,0.0734,23,58.75732859,-0.705379411,-0.330546907
Svartsjön,2010,0.214,22,12.1,Svartsjön 2010,YES,0.0734,28,58.75732859,-0.259511714,0.147632983
Svartsjön,2011,0.2335,24.5,11.25,Svartsjön 2011,YES,0.0734,31,58.75732859,-0.163317735,0.084910038
Svartsjön,2012,0.1595,25.5,12.9,Svartsjön 2012,YES,0.0734,30,58.75732859,-0.251899329,-0.108350752
Svartsjön,2013,0.207,27,13.35,Svartsjön 2013,YES,0.0734,26,58.75732859,-0.295102715,0.278597475
Svartsjön,2014,0.1915,27.6,12.9,Svartsjön 2014,YES,0.0734,29,58.75732859,-0.098568975,0.047418643
Svartsjön,2015,0.1635,26.55,13,Svartsjön 2015,YES,0.0734,29,58.75732859,-0.020051502,0.095197739
Svartsjön,2016,0.1745,23.2,10.3,Svartsjön 2016,YES,0.0734,28,58.75732859,-0.681872143,-0.16041045
Svartsjön,2017,0.1605,24.85,14.5,Svartsjön 2017,YES,0.0734,34,58.75732859,0.174839344,0.532087828
Svinarydsjön,1995,0.028,19.5,18.2,Svinarydsjön 1995,YES,0.18,25,56.17746481,-0.374739331,-0.068240977
Svinarydsjön,1996,0.042,13.5,15.4,Svinarydsjön 1996,YES,0.18,24,56.17746481,-0.947016733,1.299682428
Svinarydsjön,1997,0.047,20.5,15.65,Svinarydsjön 1997,YES,0.18,27,56.17746481,-0.24793178,0.380715811
Svinarydsjön,1998,0.0215,15.5,10.65,Svinarydsjön 1998,YES,0.18,25,56.17746481,-0.300522692,0.268311883
Svinarydsjön,1999,0.0195,10,13.25,Svinarydsjön 1999,YES,0.18,20,56.17746481,0.192175669,1.016070969
Svinarydsjön,2000,0.0405,23.5,17,Svinarydsjön 2000,YES,0.18,20,56.17746481,-0.175127998,0.606170316
Svinarydsjön,2001,0.0395,22.5,14.8,Svinarydsjön 2001,YES,0.18,30,56.17746481,-0.012291155,0.140089106
Svinarydsjön,2002,0.0195,16.5,13.95,Svinarydsjön 2002,YES,0.18,23,56.17746481,0.182626277,0.040923588
Svinarydsjön,2003,0.0375,10,13.65,Svinarydsjön 2003,YES,0.18,32,56.17746481,0.103427624,0.725037569
Svinarydsjön,2004,0.0195,11.5,16.8,Svinarydsjön 2004,YES,0.18,31,56.17746481,-0.089528261,1.016386667
Svinarydsjön,2005,0.0145,19,14,Svinarydsjön 2005,YES,0.18,26,56.17746481,-0.229570904,0.695126886
Svinarydsjön,2006,0.0105,29,15.1,Svinarydsjön 2006,YES,0.18,27,56.17746481,-0.478645489,-0.132269791
Svinarydsjön,2007,0.0025,7,14.9,Svinarydsjön 2007,YES,0.18,32,56.17746481,-0.526696779,0.349630262
Svinarydsjön,2008,0.009,15.5,14.35,Svinarydsjön 2008,YES,0.18,28,56.17746481,-0.182472057,0.28572818
Svinarydsjön,2009,0.0115,14.5,13.75,Svinarydsjön 2009,YES,0.18,27,56.17746481,-0.138366498,-0.216462869
Svinarydsjön,2010,0.03,10.5,13.4,Svinarydsjön 2010,YES,0.18,27,56.17746481,0.007321455,-0.14807593
Svinarydsjön,2011,0.043,13,13.65,Svinarydsjön 2011,YES,0.18,32,56.17746481,0.179533244,0.304271304
Svinarydsjön,2012,0.067333333,18.33333333,12.2,Svinarydsjön 2012,YES,0.18,25,56.17746481,0.039979704,1.050650364
Svinarydsjön,2013,0.117,16,15.15,Svinarydsjön 2013,YES,0.18,30,56.17746481,0.45607256,0.752549548
Svinarydsjön,2014,0.1005,22.6,16.8,Svinarydsjön 2014,YES,0.18,23,56.17746481,0.738773741,0.409810869
Svinarydsjön,2015,0.0965,18.8,14.75,Svinarydsjön 2015,YES,0.18,35,56.17746481,0.745227299,-0.200854493
Svinarydsjön,2016,0.132,16.9,14.65,Svinarydsjön 2016,YES,0.18,34,56.17746481,0.897423342,-0.057229564
Svinarydsjön,2017,0.1065,16.2,16.25,Svinarydsjön 2017,YES,0.18,34,56.17746481,0.670276781,0.347785512
Tångerdasjön,1995,0.487,119.5,15.7,Tångerdasjön 1995,YES,0.14,30,57.46398453,0.521041673,0.056870536
Tångerdasjön,1996,0.391,67.5,15.1,Tångerdasjön 1996,YES,0.14,24,57.46398453,0.732830059,0.09750456
Tångerdasjön,1997,0.3655,91.5,16.3,Tångerdasjön 1997,YES,0.14,24,57.46398453,-0.027404513,-0.33404568
Tångerdasjön,1998,0.253,47,12.5,Tångerdasjön 1998,YES,0.14,24,57.46398453,0.236372676,-0.353331239
Tångerdasjön,1999,0.2635,28,11.65,Tångerdasjön 1999,YES,0.14,24,57.46398453,0.395100799,0.138629139
Tångerdasjön,2000,0.3195,64,14.2,Tångerdasjön 2000,YES,0.14,27,57.46398453,0.689725779,0.459001949
Tångerdasjön,2001,0.341,73,14.7,Tångerdasjön 2001,YES,0.14,24,57.46398453,0.599307027,0.271075497
Tångerdasjön,2002,0.3685,121,15.75,Tångerdasjön 2002,YES,0.14,24,57.46398453,0.610133603,0.192135939
Tångerdasjön,2003,0.442,42,13.35,Tångerdasjön 2003,YES,0.14,33,57.46398453,0.071486192,-0.167328686
Tångerdasjön,2004,0.3265,57.5,15.55,Tångerdasjön 2004,YES,0.14,32,57.46398453,-0.152423915,-0.356272832
Tångerdasjön,2005,0.3225,70,16,Tångerdasjön 2005,YES,0.14,25,57.46398453,0.567114859,0.030710615
Tångerdasjön,2006,0.4035,49,15.25,Tångerdasjön 2006,YES,0.14,18,57.46398453,0.634224835,-0.158641903
Tångerdasjön,2007,0.345,25,15.2,Tångerdasjön 2007,YES,0.14,27,57.46398453,0.658264891,0.020680699
Tångerdasjön,2008,0.38,39,12.75,Tångerdasjön 2008,YES,0.14,23,57.46398453,0.887966678,0.056431784
Tångerdasjön,2009,0.44,53,13.4,Tångerdasjön 2009,YES,0.14,27,57.46398453,1.0391061,-0.035010703
Tångerdasjön,2010,0.388,39,14.7,Tångerdasjön 2010,YES,0.14,32,57.46398453,0.077461749,-0.229822045
Tångerdasjön,2011,0.351,28.5,11.65,Tångerdasjön 2011,YES,0.14,30,57.46398453,0.264758828,0.307971225
Tångerdasjön,2012,0.3465,40.5,13,Tångerdasjön 2012,YES,0.14,32,57.46398453,0.280289938,0.095442595
Tångerdasjön,2013,0.4245,26.5,13.55,Tångerdasjön 2013,YES,0.14,29,57.46398453,0.410246471,0.061573976
Tångerdasjön,2014,0.419,33.6,14.55,Tångerdasjön 2014,YES,0.14,20,57.46398453,0.546221163,-0.020454615
Tångerdasjön,2015,0.376,30.85,14.55,Tångerdasjön 2015,YES,0.14,31,57.46398453,0.236902882,0.271345748
Tångerdasjön,2016,0.4165,33,11.95,Tångerdasjön 2016,YES,0.14,24,57.46398453,0.783805503,-0.417775912
Tångerdasjön,2017,0.359,33.9,16,Tångerdasjön 2017,YES,0.14,27,57.46398453,0.873754748,-0.179759808
Tängersjö,1995,0.0965,12,12.2,Tängersjö 1995,YES,0.09,34,57.46608449,-0.20869701,0.353418311
Tängersjö,1996,0.1075,8,16.05,Tängersjö 1996,YES,0.09,28,57.46608449,0.47023987,-0.306772584
Tängersjö,1997,0.115,6,14.35,Tängersjö 1997,YES,0.09,44,57.46608449,0.535541411,-0.095011334
Tängersjö,1998,0.1035,11,12.9,Tängersjö 1998,YES,0.09,42,57.46608449,-0.588173208,-0.110806966
Tängersjö,1999,0.1115,5.5,11.7,Tängersjö 1999,YES,0.09,40,57.46608449,0.218213239,-0.528020929
Tängersjö,2000,0.113,7.5,12,Tängersjö 2000,YES,0.09,30,57.46608449,-0.788307133,0.527963898
Tängersjö,2001,0.085,7.5,14.4,Tängersjö 2001,YES,0.09,36,57.46608449,-0.14214561,0.482335237
Tängersjö,2002,0.087,6,13.35,Tängersjö 2002,YES,0.09,43,57.46608449,-0.20395432,-0.080059086
Tängersjö,2003,0.0865,7.5,13.2,Tängersjö 2003,YES,0.09,50,57.46608449,-0.380433308,0.355372433
Tängersjö,2004,0.0885,9.5,13.55,Tängersjö 2004,YES,0.09,43,57.46608449,-0.682337575,0.244764575
