SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,SIZE,YYYYMM,SPOOL,PFLAG,SPECIES,LISTSPE,CLASS,PARAM,PARLIST,VALUE,UNIT,FLAGQUA,FLAGSTA,TREE,source_datafile ,Comment
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_T2,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_T1,IM,37.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_S,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,AGRO CAP,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,ATHY FIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,C ECHINA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CALA VIL,BX_IT,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CARD AMA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CHAE HIR,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CHRY ALT,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CREP PAL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,DACT FUC,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,DESC FLE,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,DRYO CAR,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,DRYO DIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,GALI PAL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,HOMO ALP,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,IMPA NOL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,LYCO ANN,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,MAJA BIF,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,MYOS PAL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,OXAL ACE,B4,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PETA ALB,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,POLY BIS,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,RUBU IDA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,STEL NEM,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,THEL LIM,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,TRIE EUR,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,VACC MYR,B4,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,BAZZ TRL,M2,,COVE_B,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,CONO CON,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,DICR SCP,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,LEPI REP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,MNIU HOR,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PELL EPI,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PLAG AFF,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PLAG ASP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,PLAG UNT,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,POLY COM,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,POLY FOR,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,RHIZ PUN,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,SCAP NEM,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,SPHA GIR,M2,,COVE_B,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,SPHA PAL,M2,,COVE_B,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,6,SPICBAZ,DE,,200007,1,,THUI TAM,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,FAGU SYL,B4,,COVE_T2,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_T1,IM,37.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,FAGU SYL,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,ATHY FIL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,C PILULI,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,CALA VIL,BX_IT,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,DRYO CAR,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,DRYO DIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,MAJA BIF,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,RUBU IDA,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,THEL PHE,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,VACC MYR,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,BAZZ TRL,M2,,COVE_B,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,CALY MUE,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,DICR DEN,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,DICR SCP,M2,,COVE_B,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,HYLO SPL,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,HYPN CUP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,LEPI REP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,PLAG ASP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,PLAG UNT,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,POLY FOR,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,RHYT LOR,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,8,SPICBAZ,DE,,200007,1,,SPHA GIR,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_T2,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,AJUG REP,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,ATHY FIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,BETU PUB,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,BLEC SPI,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,C BRIZOI,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,C ECHINA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,CALA VIL,BX_IT,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,CHAE HIR,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,CHRY ALT,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,CIRC ALP,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,DRYO CAR,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,DRYO DIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,EPIL ANG,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,EQUI PAL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,EQUI SYL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,FAGU SYL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,GALI PAL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,HIER MUR,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,IMPA NOL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,LUZU SYL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,LYCO ANN,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,LYSI NEM,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,MAJA BIF,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,MYOS PAL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,OXAL ACE,B4,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,PETA ALB,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,RANU RNS,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,RUBU IDA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,SORB AUC,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,STEL ALS,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,STEL NEM,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,THEL PHE,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,VACC MYR,B4,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,BAZZ TRL,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,CONO CON,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,DICR DEN,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,DICR SCP,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,HYLO SPL,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,ORTH MON,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,PLAG UNM,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,PLEU SCH,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,POLY COM,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,POLY FOR,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,SPHA GIR,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,SPHA PAL,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,9,SPICBAZ,DE,,200007,1,,THUI TAM,M2,,COVE_B,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_T2,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_T1,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_S,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,PICE ABI,B4,,COVE_S,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,SORB AUC,B4,,COVE_S,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,ATHY FIL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,C PILULI,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,CALA VIL,BX_IT,,COVE_F,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,DRYO CAR,B4,,COVE_F,IM,10,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,DRYO DIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,GYMN DRY,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,LONI NIG,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,LYCO ANN,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,MAJA BIF,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,OXAL ACE,B4,,COVE_F,IM,10,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,PARI QUA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,RUBU IDA,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,RUBU/FRU,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,SORB AUC,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,URTI DIO,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,VACC MYR,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,DICR DEN,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,DICR SCP,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,ORTH MON,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,PARA LON,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,POLY FOR,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,RHIZ PUN,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,10,LUZFAG,DE,,200007,1,,SCAP NEM,M2,,COVE_B,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_T2,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,SORB AUC,B4,,COVE_T2,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,ABIE ALB,B4,,COVE_S,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,PICE ABI,B4,,COVE_S,IM,17.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,SAMB RAC,B4,,COVE_S,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,SORB AUC,B4,,COVE_S,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,ATHY FIL,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,CALA VIL,BX_IT,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,DESC FLE,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,DRYO CAR,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,DRYO DIL,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,EPIL ANG,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,GALE TET,B4,,COVE_F,IM,0.1,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,MAJA BIF,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,RUBU IDA,B4,,COVE_F,IM,2,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,RUME ALA,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,SORB AUC,B4,,COVE_F,IM,0.5,%,,,,DE_VS2000 EDC re-reported.xls,
VS,DE01,GR,11,LUZFAG,DE,,200007,1,,VACC MYR,B4,,COVE_F,IM,62.5,%,,,,DE_VS2000 EDC re-reported.xls,
