Subprog,Area,Inst,StationCode,Species,ListSpecies,level,YYYYMM,Spool,Param,ParamList,value,QualityFlag,StatusFlag,Unit,Method,parloc,SampleNumber,SpeciesName,ParamName
VG,DE01,GR,61,PTIL CIL,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,PTILIDIUM CILIARE (L.) HAMPE                            ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,RACO HET,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,RACOMITRIUM HETEROSTICHUM (HEDW.) BRID.                 ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,RACO HET,M2,NULL,199507,16,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,387,RACOMITRIUM HETEROSTICHUM (HEDW.) BRID.                 ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,RACO HET,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,RACOMITRIUM HETEROSTICHUM (HEDW.) BRID.                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,RHIZ PUN,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,RHIZOMNIUM PUNCTATUM (HEDW.) T.KOP.                     ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,RHIZ PUN,M2,NULL,199507,16,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,387,RHIZOMNIUM PUNCTATUM (HEDW.) T.KOP.                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,RHIZ PUN,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,RHIZOMNIUM PUNCTATUM (HEDW.) T.KOP.                     ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,POLY FOR,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,POLYTRICHUM FORMOSUM  HEDW.                             ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,POLY FOR,M2,NULL,199507,16,FREQ_   ,IM,38,NULL,NULL,%         ,NULL,280,387,POLYTRICHUM FORMOSUM  HEDW.                             ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,POLY FOR,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,POLYTRICHUM FORMOSUM  HEDW.                             ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,PLAG CUR,M2,NULL,199507,16,FERT_   ,IM,6,NULL,NULL,%         ,NULL,279,387,PLAGIOTHECIUM CURVIFOLIUM  SCHLIEPH. EX LIMPR.          ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,PLAG CUR,M2,NULL,199507,16,FREQ_   ,IM,50,NULL,NULL,%         ,NULL,280,387,PLAGIOTHECIUM CURVIFOLIUM  SCHLIEPH. EX LIMPR.          ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,PLAG CUR,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,PLAGIOTHECIUM CURVIFOLIUM  SCHLIEPH. EX LIMPR.          ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,PARA LON,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,PARALEUCOBRYUM LONGIFOLIUM (HEDW.) LOESKE               ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,PARA LON,M2,NULL,199507,16,FREQ_   ,IM,81,NULL,NULL,%         ,NULL,280,387,PARALEUCOBRYUM LONGIFOLIUM (HEDW.) LOESKE               ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,PARA LON,M2,NULL,199507,16,COVE_B  ,IM,1.5,NULL,NULL,%         ,NULL,322,387,PARALEUCOBRYUM LONGIFOLIUM (HEDW.) LOESKE               ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,ORTH MON,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,ORTHODICRANUM MONTANUM (HEDW.) LOESKE                   ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,ORTH MON,M2,NULL,199507,16,FREQ_   ,IM,44,NULL,NULL,%         ,NULL,280,387,ORTHODICRANUM MONTANUM (HEDW.) LOESKE                   ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,ORTH MON,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,ORTHODICRANUM MONTANUM (HEDW.) LOESKE                   ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,EURH PUL,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,EURHYNCHIUM PULCHELLUM (HEDW.) JENN.                    ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,EURH PUL,M2,NULL,199507,16,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,387,EURHYNCHIUM PULCHELLUM (HEDW.) JENN.                    ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,EURH PUL,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,EURHYNCHIUM PULCHELLUM (HEDW.) JENN.                    ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,DICR SCP,M2,NULL,199507,16,FERT_   ,IM,13,NULL,NULL,%         ,NULL,279,387,DICRANUM SCOPARIUM  HEDW.                               ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,DICR SCP,M2,NULL,199507,16,FREQ_   ,IM,56,NULL,NULL,%         ,NULL,280,387,DICRANUM SCOPARIUM  HEDW.                               ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,DICR SCP,M2,NULL,199507,16,COVE_B  ,IM,1.7,NULL,NULL,%         ,NULL,322,387,DICRANUM SCOPARIUM  HEDW.                               ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,DICR DEN,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,DICRANODONTIUM DENUDATUM (BRID.) BRITT.                 ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,DICR DEN,M2,NULL,199507,16,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,387,DICRANODONTIUM DENUDATUM (BRID.) BRITT.                 ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,DICR DEN,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,DICRANODONTIUM DENUDATUM (BRID.) BRITT.                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,CEPH DIV,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,CEPHALOZIELLA DIVARICATA (SM.) SCHIFFN.                 ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,CEPH DIV,M2,NULL,199507,16,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,387,CEPHALOZIELLA DIVARICATA (SM.) SCHIFFN.                 ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,CEPH DIV,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,CEPHALOZIELLA DIVARICATA (SM.) SCHIFFN.                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,BAZZ TRL,M2,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,BAZZANIA TRILOBATA (L.) S.GRAY                          ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,BAZZ TRL,M2,NULL,199507,16,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,387,BAZZANIA TRILOBATA (L.) S.GRAY                          ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,BAZZ TRL,M2,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,BAZZANIA TRILOBATA (L.) S.GRAY                          ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,FAGU SYL,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,FAGUS SYLVATICA                                         ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,FAGU SYL,B4,NULL,199507,16,FREQ_   ,IM,81,NULL,NULL,%         ,NULL,280,387,FAGUS SYLVATICA                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,FAGU SYL,B4,NULL,199507,16,COVE_F  ,IM,0.4,NULL,NULL,%         ,NULL,321,387,FAGUS SYLVATICA                                         ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,61,DRYO DIL,B4,NULL,199507,16,FERT_   ,IM,31,NULL,NULL,%         ,NULL,279,387,DRYOPTERIS DILATATA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,DRYO DIL,B4,NULL,199507,16,FREQ_   ,IM,38,NULL,NULL,%         ,NULL,280,387,DRYOPTERIS DILATATA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,DRYO DIL,B4,NULL,199507,16,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,387,DRYOPTERIS DILATATA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,61,SORB AUC,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,SORBUS AUCUPARIA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,SORB AUC,B4,NULL,199507,16,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,387,SORBUS AUCUPARIA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,SORB AUC,B4,NULL,199507,16,COVE_F  ,IM,0.2,NULL,NULL,%         ,NULL,321,387,SORBUS AUCUPARIA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,61,OXAL ACE,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,OXALIS ACETOSELLA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,OXAL ACE,B4,NULL,199507,16,FREQ_   ,IM,25,NULL,NULL,%         ,NULL,280,387,OXALIS ACETOSELLA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,OXAL ACE,B4,NULL,199507,16,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,387,OXALIS ACETOSELLA                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,61,POLY VER,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,POLYGONATUM VERTICILLATUM                               ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,POLY VER,B4,NULL,199507,16,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,387,POLYGONATUM VERTICILLATUM                               ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,POLY VER,B4,NULL,199507,16,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,387,POLYGONATUM VERTICILLATUM                               ,COVER. OF SPECIES/BOTTOM LAYER
VG,DE01,GR,61,PREN PUR,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,PRENANTHES PURPUREA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,PREN PUR,B4,NULL,199507,16,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,387,PRENANTHES PURPUREA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,PREN PUR,B4,NULL,199507,16,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,387,PRENANTHES PURPUREA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,61,MAJA BIF,B4,NULL,199507,16,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,387,MAJANTHEMUM BIFOLIUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,DE01,GR,61,MAJA BIF,B4,NULL,199507,16,FREQ_   ,IM,44,NULL,NULL,%         ,NULL,280,387,MAJANTHEMUM BIFOLIUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,DE01,GR,61,MAJA BIF,B4,NULL,199507,16,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,387,MAJANTHEMUM BIFOLIUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,17,COVE_T  ,IM,5,NULL,NULL,%         ,NULL,319,1585,ACER PSEUDOPLATANUS                                     ,COVER. OF SPECIES/TREE LAYER  
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,17,NUM_L   ,IM,68,NULL,NULL,/HA       ,NULL,323,1585,ACER PSEUDOPLATANUS                                     ,NUMBER OF LIVING TREES        
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,3,NUM_D   ,IM,12,NULL,NULL,/HA       ,NULL,324,1585,ACER PSEUDOPLATANUS                                     ,NUMBER OF DEAD STANDING TREES 
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,NULL,NUM_F   ,IM,0,NULL,NULL,/HA       ,NULL,325,1585,ACER PSEUDOPLATANUS                                     ,NUMBER OF FALLEN TREES        
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,17,HCROW_  ,IM,7.5,NULL,NULL,M         ,NULL,327,1585,ACER PSEUDOPLATANUS                                     ,CROWN HEIGHT                  
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,17,DBH_L   ,IM,22.6,NULL,NULL,CM        ,NULL,328,1585,ACER PSEUDOPLATANUS                                     ,DIAMETER OF STEM OF LIVE TREES
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,3,DBH_D   ,IM,21.2,NULL,NULL,CM        ,NULL,329,1585,ACER PSEUDOPLATANUS                                     ,DIAMETER OF STEM OF DEAD TREES
VG,DE01,GR,65,ACER PSE,B4,NULL,199409,17,HEIG_L  ,IM,23.8,NULL,NULL,M         ,NULL,332,1585,ACER PSEUDOPLATANUS                                     ,HEIGHT OF LIVING TREES        
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,130,COVE_T  ,IM,100,NULL,NULL,%         ,NULL,319,1585,FAGUS SYLVATICA                                         ,COVER. OF SPECIES/TREE LAYER  
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,130,NUM_L   ,IM,520,NULL,NULL,/HA       ,NULL,323,1585,FAGUS SYLVATICA                                         ,NUMBER OF LIVING TREES        
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,10,NUM_D   ,IM,40,NULL,NULL,/HA       ,NULL,324,1585,FAGUS SYLVATICA                                         ,NUMBER OF DEAD STANDING TREES 
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,57,NUM_F   ,IM,228,NULL,NULL,/HA       ,NULL,325,1585,FAGUS SYLVATICA                                         ,NUMBER OF FALLEN TREES        
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,130,HCROW_  ,IM,10.9,NULL,NULL,M         ,NULL,327,1585,FAGUS SYLVATICA                                         ,CROWN HEIGHT                  
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,130,DBH_L   ,IM,23.6,NULL,NULL,CM        ,NULL,328,1585,FAGUS SYLVATICA                                         ,DIAMETER OF STEM OF LIVE TREES
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,10,DBH_D   ,IM,15.7,NULL,NULL,CM        ,NULL,329,1585,FAGUS SYLVATICA                                         ,DIAMETER OF STEM OF DEAD TREES
VG,DE01,GR,65,FAGU SYL,B4,NULL,199409,130,HEIG_L  ,IM,20.3,NULL,NULL,M         ,NULL,332,1585,FAGUS SYLVATICA                                         ,HEIGHT OF LIVING TREES        
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,134,COVE_T  ,IM,60,NULL,NULL,%         ,NULL,319,1586,PICEA ABIES                                             ,COVER. OF SPECIES/TREE LAYER  
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,134,NUM_L   ,IM,558,NULL,NULL,/HA       ,NULL,323,1586,PICEA ABIES                                             ,NUMBER OF LIVING TREES        
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,23,NUM_D   ,IM,92,NULL,NULL,/HA       ,NULL,324,1586,PICEA ABIES                                             ,NUMBER OF DEAD STANDING TREES 
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,24,NUM_F   ,IM,96,NULL,NULL,/HA       ,NULL,325,1586,PICEA ABIES                                             ,NUMBER OF FALLEN TREES        
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,134,HCROW_  ,IM,10,NULL,NULL,M         ,NULL,327,1586,PICEA ABIES                                             ,CROWN HEIGHT                  
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,134,DBH_L   ,IM,35.8,NULL,NULL,CM        ,NULL,328,1586,PICEA ABIES                                             ,DIAMETER OF STEM OF LIVE TREES
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,23,DBH_D   ,IM,22.6,NULL,NULL,CM        ,NULL,329,1586,PICEA ABIES                                             ,DIAMETER OF STEM OF DEAD TREES
VG,DE01,GR,82,PICE ABI,B4,NULL,199409,134,HEIG_L  ,IM,20.2,NULL,NULL,M         ,NULL,332,1586,PICEA ABIES                                             ,HEIGHT OF LIVING TREES        
VG,DK03,DM,2,FRAN ALN,B4,NULL,199502,NULL,COVE_S  ,IM,0.5,NULL,NULL,%         ,NULL,320,1425,FRANGULA ALNUS                                          ,COVER. OF SPECIES/SHRUB LAYER 
VG,DK03,DM,2,FAGU SYL,B4,NULL,199502,NULL,COVE_S  ,IM,3.8,NULL,NULL,%         ,NULL,320,1425,FAGUS SYLVATICA                                         ,COVER. OF SPECIES/SHRUB LAYER 
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,COVE_T  ,IM,77.8,NULL,NULL,%         ,NULL,319,1425,QUERCUS SP.                                             ,COVER. OF SPECIES/TREE LAYER  
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,NUM_L   ,IM,563,NULL,NULL,/HA       ,NULL,323,1425,QUERCUS SP.                                             ,NUMBER OF LIVING TREES        
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,NUM_D   ,IM,56,NULL,NULL,/HA       ,NULL,324,1425,QUERCUS SP.                                             ,NUMBER OF DEAD STANDING TREES 
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,DBH_L   ,IM,29.7,NULL,NULL,CM        ,NULL,328,1425,QUERCUS SP.                                             ,DIAMETER OF STEM OF LIVE TREES
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,DBH_D   ,IM,15,NULL,NULL,CM        ,NULL,329,1425,QUERCUS SP.                                             ,DIAMETER OF STEM OF DEAD TREES
VG,DK03,DM,2,QUERCUSZ,B4,NULL,199502,NULL,HEIG_L  ,IM,13.9,NULL,NULL,M         ,NULL,332,1425,QUERCUS SP.                                             ,HEIGHT OF LIVING TREES        
VG,DK03,DM,2,HYPN CUP,M2,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,HYPNUM CUPRESSIFORME  HEDW.                             ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,HYPN CUP,M2,NULL,199507,NULL,FREQ_   ,IM,0.5,NULL,NULL,%         ,NULL,280,1425,HYPNUM CUPRESSIFORME  HEDW.                             ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,HYPN CUP,M2,NULL,199507,NULL,COVE_B  ,IM,1.3,NULL,NULL,%         ,NULL,322,1425,HYPNUM CUPRESSIFORME  HEDW.                             ,COVER. OF SPECIES/BOTTOM LAYER
VG,DK03,DM,2,PLEU SCH,M2,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,PLEU SCH,M2,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,PLEU SCH,M2,NULL,199507,NULL,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1425,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,COVER. OF SPECIES/BOTTOM LAYER
VG,DK03,DM,2,JUNI COM,B4,NULL,199507,NULL,COVE_S  ,IM,1.9,NULL,NULL,%         ,NULL,320,1425,JUNIPERUS COMMUNIS                                      ,COVER. OF SPECIES/SHRUB LAYER 
VG,DK03,DM,2,TRIE EUR,B4,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,TRIENTALIS EUROPAEA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,TRIE EUR,B4,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,TRIENTALIS EUROPAEA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,TRIE EUR,B4,NULL,199507,NULL,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1425,TRIENTALIS EUROPAEA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,VACC MYR,B4,NULL,199507,NULL,FERT_   ,IM,46,NULL,NULL,%         ,NULL,279,1425,VACCINIUM MYRTILLUS                                     ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,VACC MYR,B4,NULL,199507,NULL,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1425,VACCINIUM MYRTILLUS                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,VACC MYR,B4,NULL,199507,NULL,COVE_F  ,IM,41.2,NULL,NULL,%         ,NULL,321,1425,VACCINIUM MYRTILLUS                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,DICR SCP,M2,NULL,199507,NULL,COVE_B  ,IM,0.4,NULL,NULL,%         ,NULL,322,1425,DICRANUM SCOPARIUM  HEDW.                               ,COVER. OF SPECIES/BOTTOM LAYER
VG,DK03,DM,2,DICR SCP,M2,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,DICRANUM SCOPARIUM  HEDW.                               ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,DICR SCP,M2,NULL,199507,NULL,FREQ_   ,IM,0.1,NULL,NULL,%         ,NULL,280,1425,DICRANUM SCOPARIUM  HEDW.                               ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,POLY FOR,M2,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,POLYTRICHUM FORMOSUM  HEDW.                             ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,POLY FOR,M2,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,POLYTRICHUM FORMOSUM  HEDW.                             ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,POLY FOR,M2,NULL,199507,NULL,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1425,POLYTRICHUM FORMOSUM  HEDW.                             ,COVER. OF SPECIES/BOTTOM LAYER
VG,DK03,DM,2,STEL HOL,B4,NULL,199507,NULL,FERT_   ,IM,33,NULL,NULL,%         ,NULL,279,1425,STELLARIA HOLOSTEA                                      ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,STEL HOL,B4,NULL,199507,NULL,FREQ_   ,IM,16,NULL,NULL,%         ,NULL,280,1425,STELLARIA HOLOSTEA                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,STEL HOL,B4,NULL,199507,NULL,COVE_F  ,IM,1,NULL,NULL,%         ,NULL,321,1425,STELLARIA HOLOSTEA                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,MELA PRA,B4,NULL,199507,NULL,COVE_F  ,IM,6.5,NULL,NULL,%         ,NULL,321,1425,MELAMPYRUM PRATENSE                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,MELA PRA,B4,NULL,199507,NULL,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1425,MELAMPYRUM PRATENSE                                     ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,MELA PRA,B4,NULL,199507,NULL,FREQ_   ,IM,72,NULL,NULL,%         ,NULL,280,1425,MELAMPYRUM PRATENSE                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,LONI PER,B4,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,LONICERA PERICLYMENUM                                   ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,LONI PER,B4,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,LONICERA PERICLYMENUM                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,LONI PER,B4,NULL,199507,NULL,COVE_F  ,IM,0.2,NULL,NULL,%         ,NULL,321,1425,LONICERA PERICLYMENUM                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,LUZU PIL,B4,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,LUZULA PILOSA                                           ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,LUZU PIL,B4,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,LUZULA PILOSA                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,LUZU PIL,B4,NULL,199507,NULL,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1425,LUZULA PILOSA                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,DESC FLE,B4,NULL,199507,NULL,FERT_   ,IM,85,NULL,NULL,%         ,NULL,279,1425,DESCHAMPSIA FLEXUOSA                                    ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,DESC FLE,B4,NULL,199507,NULL,FREQ_   ,IM,59,NULL,NULL,%         ,NULL,280,1425,DESCHAMPSIA FLEXUOSA                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,DESC FLE,B4,NULL,199507,NULL,COVE_F  ,IM,11.1,NULL,NULL,%         ,NULL,321,1425,DESCHAMPSIA FLEXUOSA                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,DK03,DM,2,VACC VIT,B4,NULL,199507,NULL,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1425,VACCINIUM VITIS-IDAEA                                   ,FERTILITY OF SPECIES F+B LAYER
VG,DK03,DM,2,VACC VIT,B4,NULL,199507,NULL,FREQ_   ,IM,0,NULL,NULL,%         ,NULL,280,1425,VACCINIUM VITIS-IDAEA                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,DK03,DM,2,VACC VIT,B4,NULL,199507,NULL,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1425,VACCINIUM VITIS-IDAEA                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,EE01,IE,12,C FLACCA,B4,NULL,199407,25,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1311,CAREX FLACCA                                            ,COVER. OF SPECIES/FIELD LAYER 
